month,day,country_of_user,model_photography,page_number,unique_product_models,category_1_clicks,category_2_clicks,category_3_clicks,num_revisits
7,9,29,1,1,1,0,0,1,0.0
7,9,29,1,1,1,1,0,0,0.0
7,9,29,1,1,1,1,0,0,0.0
7,9,29,2,3,6,0,0,0,0.0
7,9,44,1,1,1,1,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,41,1,1,4,1,0,1,0.0
7,9,29,2,5,20,0,6,9,0.0
7,9,21,1,1,2,1,0,0,0.0
7,9,29,1,1,1,0,0,0,0.0
7,9,29,2,1,5,3,0,3,1.0
7,9,29,1,2,2,0,0,1,1.0
7,9,29,1,1,1,0,0,1,0.0
7,9,9,1,1,4,4,0,0,0.0
7,9,29,1,1,2,0,1,1,0.0
7,9,29,1,1,2,1,0,0,0.0
7,9,29,1,1,1,1,0,0,0.0
7,9,29,2,3,3,0,1,1,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,1,1,1,0,0,1,0.0
7,9,29,2,2,2,1,0,0,0.0
7,9,29,2,2,6,5,0,1,0.0
7,9,9,1,1,1,1,0,0,0.0
7,9,29,1,2,4,1,0,0,0.0
7,9,29,1,1,1,1,0,0,0.0
7,9,16,2,1,5,5,0,0,0.0
7,9,29,2,2,2,1,0,1,0.0
7,9,29,2,4,21,7,6,2,1.0
7,9,29,2,3,20,0,17,5,2.0
7,9,29,2,2,15,10,0,1,3.0
7,9,29,2,2,7,7,0,0,1.0
7,9,29,1,1,2,1,1,0,0.0
7,9,29,2,1,7,0,0,7,0.0
7,9,29,2,1,3,3,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,1,1,1,0,0,1,0.0
7,9,29,2,2,4,0,4,0,0.0
7,9,29,2,3,6,1,1,1,0.0
7,9,29,1,1,2,2,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,2,3,14,5,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,44,1,2,8,3,5,0,1.0
7,9,29,1,1,2,2,0,0,0.0
7,9,44,2,1,6,4,1,1,1.0
7,9,29,1,1,2,2,0,0,0.0
7,9,29,2,3,7,1,0,1,1.0
7,9,29,1,2,4,0,3,1,0.0
7,9,46,1,1,1,0,1,0,0.0
7,9,29,2,4,4,0,0,3,0.0
7,9,29,1,1,1,0,2,0,1.0
7,9,29,1,1,2,5,0,0,2.0
7,9,29,2,2,3,0,0,3,0.0
7,9,29,2,3,11,2,3,6,0.0
7,9,29,1,1,1,1,0,0,0.0
7,9,29,1,1,2,0,1,1,0.0
7,9,16,1,1,2,0,0,0,0.0
7,9,29,1,1,1,0,0,0,0.0
7,9,29,1,1,2,2,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,1,1,2,1,0,0,0.0
7,9,29,1,3,9,0,6,3,1.0
7,9,29,2,2,7,0,0,0,1.0
7,9,9,2,2,3,0,1,2,0.0
7,9,9,1,1,3,3,0,0,0.0
7,9,29,1,1,1,1,0,0,0.0
7,9,21,1,1,1,0,0,1,0.0
7,9,9,1,1,1,0,1,0,0.0
7,9,46,2,1,4,1,1,2,0.0
7,9,9,1,2,7,1,4,2,0.0
7,9,9,1,1,1,1,0,0,0.0
7,9,24,1,1,3,3,0,0,1.0
7,9,29,2,5,36,6,9,2,2.0
7,9,16,2,2,4,1,0,2,2.0
7,9,29,1,1,1,1,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,2,2,8,0,7,0,0.0
7,9,29,2,4,44,10,6,28,0.0
7,9,29,1,1,4,4,0,0,0.0
7,9,29,2,2,8,2,3,0,0.0
7,9,9,1,3,9,1,5,3,0.0
7,9,9,2,2,2,1,0,1,0.0
7,9,9,1,1,1,1,0,0,0.0
7,9,9,2,4,8,12,0,6,4.0
7,9,29,1,2,2,2,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,1,4,11,1,7,5,2.0
7,9,29,1,3,4,0,2,1,0.0
7,9,29,1,1,2,2,0,0,0.0
7,9,29,2,4,29,12,9,7,4.0
7,9,29,1,1,1,0,0,0,0.0
7,9,29,1,1,1,0,1,0,0.0
7,9,29,1,1,2,2,0,0,0.0
7,9,9,1,1,7,8,0,0,1.0
7,9,29,2,4,8,0,1,0,0.0
7,9,29,1,1,1,0,0,0,0.0
7,9,29,2,3,10,1,2,1,0.0
7,9,29,1,2,4,3,1,0,0.0
7,10,29,2,4,8,7,0,0,0.0
7,10,29,1,2,4,0,1,1,0.0
7,10,9,2,3,10,3,0,7,0.0
7,10,3,2,1,2,0,2,0,0.0
7,10,29,1,1,2,2,0,0,1.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,2,3,0,0,2,0.0
7,10,29,1,1,1,0,0,1,0.0
7,10,9,2,3,17,6,2,10,1.0
7,10,9,1,1,2,2,0,0,0.0
7,10,29,1,1,2,2,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,2,2,1,0,1,0.0
7,10,29,2,5,16,2,2,6,0.0
7,10,9,2,3,9,4,1,4,0.0
7,10,29,2,2,4,0,3,0,0.0
7,10,29,1,1,1,0,1,0,0.0
7,10,9,1,1,1,1,0,0,0.0
7,10,29,1,1,1,0,0,1,0.0
7,10,29,2,2,4,2,1,1,0.0
7,10,29,1,2,2,1,0,0,0.0
7,10,29,1,1,1,0,1,0,0.0
7,10,29,2,1,3,1,2,0,0.0
7,10,29,2,2,6,7,0,0,1.0
7,10,41,1,1,1,0,0,1,0.0
7,10,29,2,3,4,1,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,4,14,8,0,0,0.0
7,10,29,2,3,20,4,10,0,1.0
7,10,29,2,3,13,0,2,7,0.0
7,10,29,1,1,1,0,0,0,0.0
7,10,29,2,1,3,0,2,0,0.0
7,10,29,1,1,7,11,0,0,3.0
7,10,29,2,2,14,3,13,0,2.0
7,10,38,1,1,2,0,0,2,0.0
7,10,29,2,1,8,4,0,3,0.0
7,10,29,1,2,2,4,0,0,1.0
7,10,29,2,1,13,2,3,4,0.0
7,10,41,1,1,4,0,2,0,0.0
7,10,29,2,3,4,0,0,2,0.0
7,10,29,2,1,7,3,2,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,41,2,1,2,0,0,2,0.0
7,10,29,1,1,1,0,1,0,0.0
7,10,29,2,2,13,1,6,5,1.0
7,10,29,1,1,5,4,1,0,0.0
7,10,29,1,1,1,0,0,1,0.0
7,10,29,2,2,2,0,1,1,0.0
7,10,29,1,1,2,1,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,1,5,1,3,0,0.0
7,10,29,1,2,3,2,2,0,1.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,1,4,3,1,0,0.0
7,10,29,1,1,2,1,0,0,0.0
7,10,29,2,2,7,3,0,0,0.0
7,10,29,2,2,2,0,0,2,0.0
7,10,29,1,1,1,0,1,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,3,5,0,1,0,1.0
7,10,29,2,3,9,0,4,5,0.0
7,10,29,2,2,3,0,0,3,0.0
7,10,29,2,4,7,0,3,0,0.0
7,10,29,2,1,4,0,4,0,0.0
7,10,29,2,2,7,4,0,0,0.0
7,10,29,1,1,1,0,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,2,4,1,2,0,0.0
7,10,29,1,1,1,0,1,0,0.0
7,10,29,1,2,3,1,2,0,0.0
7,10,29,2,3,5,0,0,0,0.0
7,10,29,1,3,6,2,0,1,0.0
7,10,29,2,2,3,2,0,1,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,1,1,0,0,1,0.0
7,10,29,2,2,4,3,1,0,0.0
7,10,29,2,2,7,0,8,0,1.0
7,10,29,2,5,23,1,1,4,0.0
7,10,29,2,4,12,3,4,4,1.0
7,10,29,2,1,3,2,0,1,0.0
7,10,29,2,4,8,0,0,3,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,4,7,3,0,0,0.0
7,10,9,1,1,3,3,0,0,0.0
7,10,29,2,3,21,8,4,4,1.0
7,10,29,1,1,1,0,1,0,0.0
7,10,29,2,1,3,2,0,1,0.0
7,10,29,2,2,2,0,2,0,0.0
7,10,29,1,1,1,0,2,0,1.0
7,10,29,2,4,15,3,2,0,2.0
7,10,29,2,2,3,1,1,1,0.0
7,10,29,2,4,6,2,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,1,15,7,4,4,2.0
7,10,29,2,4,16,2,0,12,1.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,1,2,2,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,3,20,0,3,18,1.0
7,10,29,2,1,6,0,6,0,0.0
7,10,29,1,1,1,0,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,1,5,1,4,0,1.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,1,1,3,1,0,1,0.0
7,10,16,1,1,1,0,0,0,0.0
7,10,29,2,2,5,2,1,1,0.0
7,10,29,1,1,1,0,1,0,0.0
7,10,29,2,2,6,2,3,0,0.0
7,10,29,1,1,2,2,0,0,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,2,10,0,15,0,3.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,1,2,0,0,1,0.0
7,10,29,1,2,7,5,0,0,0.0
7,10,29,1,1,1,0,0,1,0.0
7,10,29,2,2,25,21,0,0,3.0
7,10,29,2,2,5,5,0,0,0.0
7,10,29,2,3,9,4,0,5,3.0
7,10,29,2,5,14,3,0,0,0.0
7,10,29,2,4,7,1,4,0,2.0
7,10,29,1,2,3,3,0,0,0.0
7,10,29,2,4,10,5,2,3,1.0
7,10,29,1,1,3,3,0,0,0.0
7,10,29,1,1,3,4,0,0,1.0
7,10,29,2,3,8,4,0,0,0.0
7,10,29,2,4,7,0,2,0,0.0
7,10,29,1,1,3,3,0,0,0.0
7,10,29,2,1,4,4,0,0,0.0
7,10,29,1,2,4,0,4,0,0.0
7,10,29,1,1,1,0,0,1,0.0
7,10,44,1,1,1,1,0,0,0.0
7,10,29,2,5,17,3,4,3,0.0
7,10,29,1,2,2,0,0,2,0.0
7,10,29,1,1,1,0,0,0,0.0
7,10,29,2,2,3,0,2,0,0.0
7,10,29,1,2,2,0,2,0,0.0
7,10,29,1,1,3,3,0,0,0.0
7,10,29,2,2,2,0,0,2,0.0
7,10,29,2,3,7,3,0,4,0.0
7,10,29,1,2,3,1,2,0,0.0
7,10,9,1,1,2,2,0,0,0.0
7,10,21,2,4,8,2,0,1,0.0
7,10,29,1,1,4,9,0,0,2.0
7,10,12,2,2,2,0,1,1,0.0
7,10,29,2,1,12,0,10,3,1.0
7,10,29,1,1,1,0,0,0,0.0
7,10,46,1,1,2,0,0,2,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,2,10,1,6,0,0.0
7,10,29,2,2,9,6,0,0,1.0
7,10,29,2,3,13,13,0,0,0.0
7,10,9,1,1,1,0,1,0,0.0
7,10,46,2,4,9,3,0,3,0.0
7,10,46,2,3,7,4,1,2,0.0
7,10,29,2,4,15,7,0,0,2.0
7,10,29,2,4,25,6,0,8,0.0
7,10,29,1,1,2,0,2,0,0.0
7,10,29,2,1,2,1,0,1,0.0
7,10,9,1,1,1,0,0,1,0.0
7,10,29,2,3,4,0,0,0,0.0
7,10,29,2,5,19,2,3,0,1.0
7,10,29,2,1,5,5,0,0,0.0
7,10,29,2,1,2,1,1,0,0.0
7,10,12,1,2,3,1,1,1,0.0
7,10,29,1,1,1,1,0,0,0.0
7,10,29,2,2,3,3,0,0,0.0
7,10,29,2,4,18,3,1,0,1.0
7,10,29,1,2,9,5,4,0,0.0
7,10,29,1,1,2,4,0,0,1.0
7,10,29,1,3,3,3,0,0,0.0
7,11,29,2,2,3,0,0,0,0.0
7,11,29,1,1,1,0,0,2,1.0
7,11,29,2,2,2,0,0,1,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,21,2,1,10,0,7,0,0.0
7,11,29,1,1,2,0,2,0,0.0
7,11,29,2,3,5,0,0,5,0.0
7,11,29,1,1,3,1,2,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,2,1,10,0,7,0,0.0
7,11,9,2,1,9,3,4,2,0.0
7,11,41,2,3,4,0,0,4,0.0
7,11,29,2,3,7,3,0,0,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,24,1,1,1,1,0,0,0.0
7,11,24,2,3,38,5,9,25,1.0
7,11,12,1,1,1,0,0,1,0.0
7,11,29,2,3,5,2,0,0,1.0
7,11,29,2,5,14,0,1,1,1.0
7,11,29,1,3,7,5,0,2,0.0
7,11,29,1,1,4,4,0,0,0.0
7,11,29,2,1,5,0,4,0,0.0
7,11,29,1,1,1,0,0,2,1.0
7,11,29,2,2,4,2,1,0,0.0
7,11,29,2,2,6,0,4,2,1.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,2,1,9,3,3,0,0.0
7,11,29,1,1,1,0,1,0,0.0
7,11,24,1,1,4,6,0,0,2.0
7,11,9,2,3,10,2,5,3,0.0
7,11,29,2,4,14,4,0,7,0.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,1,1,6,6,0,0,0.0
7,11,9,1,1,2,2,0,0,0.0
7,11,41,2,2,6,3,0,2,1.0
7,11,29,2,4,8,0,0,5,0.0
7,11,29,2,1,6,0,1,2,1.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,2,1,5,1,4,0,0.0
7,11,29,2,2,3,0,3,0,0.0
7,11,24,1,1,2,4,0,0,2.0
7,11,29,2,1,2,0,2,0,0.0
7,11,29,1,2,2,0,0,2,0.0
7,11,29,1,1,2,0,0,1,0.0
7,11,29,2,1,3,1,0,2,0.0
7,11,29,2,2,3,0,1,1,0.0
7,11,29,2,1,3,0,2,0,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,2,2,4,0,0,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,2,1,4,2,2,0,0.0
7,11,29,1,1,3,0,3,0,0.0
7,11,29,1,1,2,0,3,0,1.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,2,1,5,1,0,0,0.0
7,11,29,2,4,13,1,0,10,3.0
7,11,29,2,1,13,6,0,4,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,2,1,3,1,2,0,0.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,2,3,12,5,2,5,0.0
7,11,29,2,3,12,0,3,4,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,2,1,2,2,0,0,0.0
7,11,29,2,4,17,3,5,3,1.0
7,11,29,1,1,1,2,0,0,1.0
7,11,29,1,1,2,0,2,0,0.0
7,11,29,2,4,41,22,5,10,4.0
7,11,29,1,4,4,0,2,0,0.0
7,11,29,2,3,6,2,2,1,0.0
7,11,29,1,2,5,0,3,1,0.0
7,11,29,2,5,9,0,0,4,0.0
7,11,29,1,2,2,1,1,0,0.0
7,11,29,1,1,5,6,0,0,1.0
7,11,29,1,2,3,0,1,0,0.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,1,1,1,2,0,0,1.0
7,11,29,1,1,2,2,0,0,0.0
7,11,29,2,3,6,0,0,4,1.0
7,11,29,1,1,2,1,1,0,0.0
7,11,29,1,1,1,2,0,0,1.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,1,1,2,2,0,0,0.0
7,11,29,1,4,4,2,0,1,0.0
7,11,29,2,3,6,3,2,0,0.0
7,11,29,2,1,8,0,0,1,1.0
7,11,29,1,1,2,2,0,0,0.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,2,3,8,3,3,1,0.0
7,11,29,2,4,16,15,1,1,4.0
7,11,24,2,1,4,2,0,0,0.0
7,11,29,2,3,9,0,5,1,1.0
7,11,29,2,2,2,1,0,1,0.0
7,11,29,2,2,3,1,1,1,0.0
7,11,29,2,1,5,0,3,2,0.0
7,11,29,2,2,2,0,2,0,0.0
7,11,29,1,4,8,0,0,1,1.0
7,11,29,1,1,5,4,1,0,1.0
7,11,29,2,1,3,0,3,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,46,2,2,7,2,0,3,0.0
7,11,29,1,1,2,0,0,2,0.0
7,11,29,1,1,2,0,0,0,1.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,2,2,6,2,0,3,0.0
7,11,29,1,1,2,0,0,2,0.0
7,11,29,1,3,5,2,0,3,0.0
7,11,29,2,1,2,2,0,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,1,2,3,0,3,0,0.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,2,2,18,5,3,5,2.0
7,11,29,2,1,10,8,0,0,0.0
7,11,29,2,2,5,1,3,1,0.0
7,11,29,2,1,2,2,0,0,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,1,1,3,0,3,0,0.0
7,11,29,2,1,6,0,4,0,0.0
7,11,46,1,1,1,0,1,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,2,3,9,0,4,0,2.0
7,11,29,1,2,4,2,0,2,0.0
7,11,29,1,1,2,0,3,0,1.0
7,11,29,2,2,4,0,1,0,1.0
7,11,29,1,2,4,0,3,1,0.0
7,11,29,2,5,10,0,0,0,0.0
7,11,29,2,3,7,0,9,4,6.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,2,4,19,0,3,12,2.0
7,11,29,2,3,8,0,5,0,1.0
7,11,46,1,1,1,0,1,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,2,3,4,0,0,0,0.0
7,11,29,1,2,2,0,0,0,0.0
7,11,3,1,1,1,1,0,0,0.0
7,11,29,1,2,5,0,5,0,0.0
7,11,29,2,4,17,0,2,7,0.0
7,11,29,2,3,6,2,0,1,0.0
7,11,29,1,1,6,2,0,4,0.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,2,3,10,1,5,4,0.0
7,11,29,2,1,3,0,3,0,0.0
7,11,29,1,2,2,1,0,1,0.0
7,11,29,2,4,14,0,1,0,1.0
7,11,29,1,3,4,3,0,1,0.0
7,11,29,1,1,2,2,0,0,0.0
7,11,29,2,1,11,2,2,8,1.0
7,11,46,2,1,4,4,0,0,0.0
7,11,29,2,1,7,5,0,4,1.0
7,11,29,1,3,8,1,4,2,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,1,1,1,1,0,0,0.0
7,11,29,1,1,1,0,0,1,0.0
7,11,29,2,2,4,0,3,0,0.0
7,11,44,1,1,1,0,0,1,0.0
7,11,46,1,1,1,0,0,0,0.0
7,11,46,1,1,2,2,0,0,0.0
7,11,29,2,2,6,0,1,2,0.0
7,11,9,2,3,7,6,0,2,1.0
7,11,29,2,5,6,1,1,0,0.0
7,11,29,1,2,2,0,1,0,1.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,1,1,1,0,0,0,0.0
7,11,29,2,1,4,1,3,0,0.0
7,11,9,2,2,11,19,0,0,5.0
7,11,9,1,1,1,0,0,0,0.0
7,11,9,2,3,15,0,16,6,5.0
7,11,29,2,2,12,1,0,5,0.0
7,11,29,2,1,3,3,0,0,0.0
7,11,43,2,1,6,2,1,1,0.0
7,11,29,1,1,1,0,1,0,0.0
7,11,29,1,1,2,0,2,0,0.0
7,11,29,1,2,4,3,0,1,0.0
7,11,29,1,2,2,0,1,0,0.0
7,11,29,2,3,4,0,0,4,0.0
7,11,29,2,3,10,11,0,0,2.0
7,11,29,1,2,4,2,1,1,0.0
7,12,29,1,1,2,0,0,0,0.0
7,12,29,1,1,1,0,0,0,0.0
7,12,29,1,1,1,1,0,0,0.0
7,12,29,2,2,2,0,0,2,0.0
7,12,29,2,3,15,10,0,2,4.0
7,12,29,2,3,7,4,0,1,0.0
7,12,9,1,1,1,1,0,0,0.0
7,12,29,1,1,1,0,0,1,0.0
7,12,29,1,2,3,0,2,1,0.0
7,12,29,1,1,1,0,3,0,1.0
7,12,24,1,1,3,0,0,0,0.0
7,12,29,2,2,10,0,2,4,0.0
7,12,9,2,3,3,0,2,1,0.0
7,12,29,2,1,2,1,0,1,0.0
7,12,29,1,1,2,3,0,0,1.0
7,12,29,1,2,3,0,0,3,0.0
7,12,29,2,1,3,1,2,0,0.0
7,12,29,1,1,1,1,0,0,0.0
7,12,24,2,5,21,3,6,6,12.0
7,12,29,2,2,4,1,0,0,2.0
7,12,29,1,1,1,0,1,0,0.0
7,12,29,2,4,6,1,0,4,1.0
7,12,29,2,4,25,4,8,0,2.0
7,12,29,1,1,1,0,0,1,0.0
7,12,29,1,1,1,1,0,0,0.0
7,12,29,1,1,1,0,1,0,0.0
7,12,21,2,2,4,2,0,1,0.0
7,12,37,2,3,12,4,0,8,1.0
7,12,29,2,1,2,0,2,0,0.0
7,12,29,1,1,1,0,0,0,0.0
7,12,21,2,4,10,3,0,0,1.0
7,12,21,1,2,6,4,1,1,0.0
7,12,29,2,2,10,2,0,0,2.0
7,12,29,2,1,3,0,3,0,0.0
7,12,29,1,2,2,0,0,2,0.0
7,12,29,2,1,4,0,4,0,0.0
7,12,9,1,1,2,1,2,0,1.0
7,12,29,1,2,2,0,0,2,0.0
7,12,29,2,4,16,0,0,0,1.0
7,12,29,2,2,10,3,3,0,0.0
7,12,29,1,1,1,0,0,0,0.0
7,12,29,2,2,2,1,0,0,0.0
7,12,29,2,1,2,0,1,1,0.0
7,12,29,2,2,7,0,6,0,2.0
7,12,29,1,1,6,7,0,2,3.0
7,12,29,2,1,4,1,0,0,0.0
7,12,29,2,3,10,9,0,0,0.0
7,12,29,1,1,1,1,0,0,0.0
7,12,29,2,1,5,2,1,1,1.0
7,12,29,1,2,4,0,0,4,0.0
7,12,29,2,3,6,1,3,1,0.0
7,12,29,1,1,1,1,0,0,0.0
7,12,29,2,3,4,5,0,0,1.0
7,12,29,2,2,7,1,6,0,0.0
7,12,29,1,2,2,0,2,0,0.0
7,12,29,1,1,1,0,0,0,0.0
7,12,29,2,2,5,4,0,0,0.0
7,12,29,2,3,3,0,0,2,0.0
7,12,29,2,3,9,1,0,2,0.0
7,12,29,2,4,21,6,7,8,0.0
7,12,29,1,1,5,3,2,0,0.0
7,12,46,1,1,1,1,0,0,0.0
7,12,29,2,2,5,1,1,1,0.0
7,12,29,2,5,29,6,3,7,3.0
7,12,29,2,5,50,0,2,14,7.0
7,12,29,2,1,3,0,3,0,0.0
7,12,29,2,3,12,1,0,9,0.0
7,12,44,2,2,2,2,0,0,0.0
7,12,29,1,1,3,3,0,0,0.0
7,12,29,2,2,4,0,3,0,0.0
7,12,29,1,2,2,0,0,0,0.0
7,12,29,1,1,1,1,0,0,0.0
7,12,29,2,3,13,3,0,10,0.0
7,12,29,1,2,2,0,2,0,0.0
7,12,29,1,2,2,1,0,1,0.0
7,12,29,2,4,11,2,2,4,0.0
7,12,29,2,3,15,3,2,10,0.0
7,12,29,1,1,5,6,0,1,1.0
7,12,29,2,3,5,0,0,2,0.0
7,12,29,1,1,1,0,1,0,0.0
7,12,29,1,1,3,0,3,0,0.0
7,12,29,1,1,2,2,0,0,0.0
7,12,29,2,2,5,0,1,1,0.0
7,12,29,2,3,5,1,1,4,1.0
7,12,29,1,1,5,0,3,0,0.0
7,12,29,1,1,1,0,1,0,0.0
7,12,29,2,5,25,6,7,1,0.0
7,12,29,2,1,3,0,3,0,0.0
7,12,29,1,1,1,0,1,0,0.0
7,12,29,1,1,1,0,0,0,0.0
7,12,29,1,2,2,0,0,1,0.0
7,12,29,2,4,29,17,0,13,3.0
7,12,29,2,2,8,3,1,0,0.0
7,12,29,2,3,8,3,4,0,0.0
7,12,29,2,2,2,0,0,1,0.0
7,12,29,1,3,7,2,2,3,0.0
7,12,29,2,3,4,3,1,0,0.0
7,12,9,1,1,1,1,0,0,0.0
7,12,29,2,2,2,2,0,0,0.0
7,12,29,2,2,2,0,1,0,0.0
7,12,46,1,1,4,2,1,1,0.0
7,12,46,1,1,1,1,0,0,0.0
7,12,29,1,4,5,0,0,0,0.0
7,12,29,1,2,4,0,4,0,0.0
7,12,9,2,4,14,5,2,7,0.0
7,12,29,1,1,1,0,0,1,0.0
7,12,29,2,2,18,12,4,2,1.0
7,12,29,2,4,15,2,0,10,1.0
7,12,29,1,1,1,0,0,0,0.0
7,13,29,2,1,10,11,0,0,1.0
7,13,29,2,4,7,2,0,0,0.0
7,13,29,1,1,1,0,0,0,0.0
7,13,29,2,1,8,1,0,0,0.0
7,13,29,2,3,7,3,0,2,0.0
7,13,29,1,1,2,0,0,1,0.0
7,13,10,2,1,5,7,1,0,1.0
7,13,9,1,2,4,4,0,0,0.0
7,13,9,2,1,11,13,0,0,2.0
7,13,29,2,2,3,0,0,3,0.0
7,13,29,2,4,20,9,6,5,0.0
7,13,27,2,1,7,3,4,0,0.0
7,13,29,2,1,4,1,0,3,0.0
7,13,44,1,1,2,2,0,0,0.0
7,13,9,2,3,6,0,0,7,1.0
7,13,29,1,1,2,0,2,0,0.0
7,13,29,2,1,2,3,0,0,1.0
7,13,29,1,1,3,3,0,0,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,29,2,3,9,0,7,0,1.0
7,13,29,1,1,1,0,0,0,1.0
7,13,29,1,1,1,0,0,0,0.0
7,13,29,2,3,10,0,5,1,0.0
7,13,29,2,2,4,0,0,0,0.0
7,13,29,1,1,1,0,0,1,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,41,1,2,3,0,0,4,1.0
7,13,29,1,1,2,0,0,0,0.0
7,13,29,1,1,2,0,2,0,0.0
7,13,29,2,1,5,4,1,0,0.0
7,13,41,2,2,5,0,4,1,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,37,2,4,28,6,7,1,5.0
7,13,29,1,1,2,0,0,2,0.0
7,13,21,2,3,10,1,1,1,0.0
7,13,29,2,3,11,10,0,2,1.0
7,13,29,2,1,3,2,0,0,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,29,2,2,10,0,3,7,0.0
7,13,9,1,3,6,0,3,3,0.0
7,13,27,2,3,15,9,1,7,2.0
7,13,29,2,1,2,0,0,0,0.0
7,13,29,1,2,3,0,0,0,0.0
7,13,29,2,3,11,1,6,0,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,29,2,2,3,3,0,0,0.0
7,13,29,2,1,3,0,2,1,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,29,2,1,3,0,2,0,0.0
7,13,29,1,1,1,0,1,0,0.0
7,13,29,2,3,10,6,2,2,0.0
7,13,29,2,3,17,14,0,0,4.0
7,13,29,2,3,3,0,2,1,0.0
7,13,29,1,1,1,0,1,0,0.0
7,13,29,1,1,2,1,0,0,0.0
7,13,29,1,1,1,0,1,0,0.0
7,13,29,2,2,5,2,2,0,0.0
7,13,29,2,5,9,10,0,2,3.0
7,13,29,2,5,9,1,0,4,0.0
7,13,29,1,3,4,2,0,1,0.0
7,13,29,1,2,4,0,2,1,0.0
7,13,29,2,3,10,3,4,3,0.0
7,13,29,2,3,14,0,3,0,0.0
7,13,29,1,1,1,0,0,1,0.0
7,13,29,2,2,3,2,0,0,0.0
7,13,29,1,1,3,3,0,0,0.0
7,13,29,1,2,3,0,3,0,0.0
7,13,29,2,1,9,0,1,1,0.0
7,13,29,1,1,1,1,0,0,0.0
7,13,29,1,1,2,0,0,2,0.0
